Type,Chip,Disp,Electrolyte,Measure,Sweep,VGSmin [V],IDSmin [A],IDSmax [A],Ronoff,Res [ohm],IDS(-0.6V) [A],IDS(+0.6V) [A],VGS min |gm| [V],min |gm| [S],VGS min gm [V],min gm [S],VGS max gm [V],max gm [S]
Standard,1,1,KCl,410,0,0.0,5.407837e-06,9.99724e-06,1.8486577905362165,18491.681609486383,9.99724e-06,8.809337e-06,-0.02,1.854000000000135e-07,-0.6,-1.4020999999999968e-05,0.6,8.135200000000006e-06
Standard,1,1,KCl,410,1,-0.02,5.492203e-06,1.016958e-05,1.8516394969377497,18199.90889125609,1.016958e-05,8.77834e-06,-0.02,4.810000000000383e-08,-0.6,-4.111065000000001e-05,0.6,8.362649999999943e-06
Standard,1,1,KCl,410,2,-0.02,5.523407e-06,1.02217e-05,1.8506150280071705,18089.505789274983,1.02217e-05,8.74279e-06,-0.02,2.663999999999879e-07,-0.6,-4.1842649999999975e-05,0.6,8.481649999999966e-06
Standard,1,1,KCl,410,3,-0.02,5.54826e-06,1.024573e-05,1.846656429222856,18000.14760121033,1.024573e-05,8.717157e-06,-0.02,8.292499999998026e-08,-0.6,-4.129834999999996e-05,0.6,8.605349999999928e-06
Standard,1,1,KCl,410,4,-0.02,5.56128e-06,1.029367e-05,1.8509533776396805,17966.652814377347,1.029367e-05,8.687997e-06,0.0,3.271750000000042e-07,-0.6,-4.193150000000002e-05,0.6,8.53735e-06
Standard,1,1,KCl,410,5,0.0,5.574847e-06,1.031527e-05,1.8503234259164425,17937.71201254492,1.031527e-05,8.667263e-06,0.0,6.60000000000092e-08,-0.6,-4.167414999999996e-05,0.6,8.66829999999996e-06
Standard,1,1,KCl,410,6,0.0,5.581933e-06,1.03776e-05,1.859140910505375,17914.940935335482,1.03776e-05,8.64239e-06,0.0,5.407499999998135e-08,-0.6,-4.323714999999994e-05,0.6,8.626349999999957e-06
Standard,1,1,KCl,410,7,0.0,5.595463e-06,1.039597e-05,1.8579284681178303,17871.622062374467,1.039597e-05,8.620503e-06,0.0,2.3425000000019177e-08,-0.6,-4.260249999999995e-05,0.6,8.730299999999978e-06
Standard,1,1,KCl,410,8,0.02,5.599487e-06,1.043667e-05,1.863861814484077,17851.796881541013,1.043667e-05,8.59875e-06,0.0,1.9857500000000682e-07,-0.6,-4.310350000000001e-05,0.6,8.623649999999988e-06
Standard,1,1,KCl,410,9,0.0,5.596563e-06,1.04641e-05,1.8697368366978089,17868.10940929281,1.04641e-05,8.58072e-06,0.0,9.490000000002513e-08,-0.6,-4.339065000000001e-05,0.6,8.814150000000016e-06
Standard,1,1,KCl,410,10,0.04,5.593307e-06,1.04697e-05,1.8718264525798425,17860.405570517618,1.04697e-05,8.56213e-06,0.02,1.4174999999998217e-07,-0.6,-4.215684999999996e-05,0.6,8.80514999999998e-06
Standard,1,1,KCl,410,11,0.02,5.604967e-06,1.051657e-05,1.8762947221633952,17829.9299265924,1.051657e-05,8.54542e-06,0.02,1.7132499999998436e-07,-0.6,-4.316499999999991e-05,0.6,8.838349999999964e-06
Standard,1,1,KCl,410,12,0.02,5.614673e-06,1.053543e-05,1.876410255770906,17794.439700249106,1.053543e-05,8.52327e-06,0.02,9.732500000001181e-08,-0.6,-4.302514999999994e-05,0.58,8.61992500000001e-06
Standard,1,1,KCl,410,13,0.02,5.612877e-06,1.05883e-05,1.886430078549735,17800.182273866485,1.05883e-05,8.508627e-06,0.02,3.0674999999997805e-08,-0.6,-4.4202999999999936e-05,0.6,8.823850000000051e-06
Standard,1,1,KCl,410,14,0.02,5.611423e-06,1.059683e-05,1.8884389931038883,17794.997007771253,1.059683e-05,8.491403e-06,0.02,6.985000000002102e-08,-0.6,-4.3507149999999945e-05,0.6,8.806149999999965e-06
Standard,1,1,KCl,410,15,0.02,5.614663e-06,1.06431e-05,1.8955901716630184,17784.21803593586,1.06431e-05,8.478013e-06,0.02,1.0249999999998758e-07,-0.6,-4.459649999999993e-05,0.6,8.83779999999996e-06
Standard,1,1,KCl,410,16,0.04,5.617013e-06,1.066327e-05,1.898387986639874,17775.24026347883,1.066327e-05,8.459247e-06,0.02,2.1974999999999057e-07,-0.6,-4.438949999999994e-05,0.6,8.822849999999981e-06
Standard,1,1,KCl,410,17,0.02,5.620557e-06,1.066263e-05,1.897077104635715,17756.06960166211,1.066263e-05,8.44145e-06,0.04,2.190000000000059e-07,-0.6,-4.311950000000003e-05,0.6,8.790150000000031e-06
Standard,1,1,KCl,410,18,0.04,5.615873e-06,1.072877e-05,1.9104367210583288,17763.387065802868,1.072877e-05,8.430873e-06,0.04,2.523499999999943e-07,-0.6,-4.532314999999993e-05,0.6,8.887649999999991e-06
Standard,1,1,KCl,410,19,0.04,5.620003e-06,1.070407e-05,1.904637773325032,17745.504620042127,1.070407e-05,8.41808e-06,0.04,5.982500000001769e-08,-0.6,-4.297499999999992e-05,0.6,8.933499999999997e-06
Standard,1,1,KCl,410,20,0.04,5.62124e-06,1.077077e-05,1.9160843514954,17735.254155946448,1.077077e-05,8.40447e-06,0.04,1.1675000000002224e-07,-0.6,-4.532684999999997e-05,0.6,8.878850000000002e-06
Standard,1,1,KCl,410,21,0.04,5.619627e-06,1.077437e-05,1.917274936574972,17738.727349197314,1.077437e-05,8.388067e-06,0.04,1.2282499999997966e-07,-0.6,-4.441584999999993e-05,0.6,8.915849999999965e-06
Standard,1,1,KCl,410,22,0.04,5.621143e-06,1.078333e-05,1.918351836984044,17728.98760389187,1.078333e-05,8.378733e-06,0.04,5.415000000000693e-08,-0.6,-4.3798149999999885e-05,0.6,8.959999999999987e-06
Standard,1,1,KCl,410,23,0.04,5.621743e-06,1.082477e-05,1.9255184735410351,17712.375814105075,1.082477e-05,8.362053e-06,0.04,5.97500000000192e-08,-0.6,-4.471364999999998e-05,0.6,9.034299999999984e-06
Standard,1,1,KCl,410,24,0.04,5.622457e-06,1.083867e-05,1.927746179294924,17710.65988678992,1.083867e-05,8.349103e-06,0.04,2.154249999999794e-07,-0.6,-4.463434999999997e-05,0.6,8.911649999999976e-06
Standard,1,1,KCl,410,25,0.04,5.627493e-06,1.08563e-05,1.929153887885778,17671.912809609705,1.08563e-05,8.350297e-06,0.04,1.3292500000000858e-07,-0.6,-4.448564999999996e-05,0.58,8.770499999999993e-06
Standard,1,1,KCl,410,26,0.06,5.630267e-06,1.090563e-05,1.9369649787478995,17693.925869882052,1.090563e-05,8.324947e-06,0.04,4.932500000001498e-08,-0.6,-4.475299999999996e-05,0.6,9.0142e-06
Standard,1,1,KCl,410,27,0.04,5.623447e-06,1.088807e-05,1.93619144983495,17658.27598366751,1.088807e-05,8.336907e-06,0.04,2.2092500000001178e-07,-0.6,-4.4401999999999966e-05,0.6,8.9597e-06
Standard,1,1,KCl,410,28,0.04,5.629047e-06,1.09878e-05,1.951982280481936,17657.402945643276,1.09878e-05,8.302913e-06,0.06,2.860750000000293e-07,-0.6,-4.628999999999999e-05,0.6,8.937999999999973e-06
Standard,1,1,KCl,410,29,0.06,5.619007e-06,1.093493e-05,1.946060932118433,17686.60294655268,1.093493e-05,8.283853e-06,0.06,2.8425000000016588e-08,-0.6,-4.485999999999999e-05,0.6,8.869149999999967e-06
Standard,1,1,KCl,410,30,0.06,5.62237e-06,1.09465e-05,1.946954753956072,17677.79843526735,1.09465e-05,8.312223e-06,0.06,1.1175000000005193e-07,-0.6,-4.460149999999994e-05,0.6,9.055299999999928e-06
Standard,1,1,KCl,410,31,0.06,5.647263e-06,1.103397e-05,1.9538615431935789,17584.312823518387,1.103397e-05,8.324117e-06,0.06,1.2074999999997678e-07,-0.6,-4.548199999999996e-05,0.6,9.112199999999996e-06
Standard,1,1,KCl,410,32,0.06,5.64058e-06,1.113293e-05,1.9737207875785825,17569.619176747383,1.113293e-05,8.25687e-06,0.06,6.232500000000283e-08,-0.6,-4.7316499999999966e-05,0.6,8.943650000000012e-06
Standard,1,1,KCl,410,33,0.06,5.62339e-06,1.100823e-05,1.9575789692694263,17633.987889329797,1.100823e-05,8.24258e-06,0.06,5.424999999998682e-08,-0.6,-4.540999999999992e-05,0.6,8.916649999999987e-06
Standard,1,1,KCl,410,34,0.06,5.61851e-06,1.10213e-05,1.961605479032697,17665.690931670873,1.10213e-05,8.230977e-06,0.06,3.6424999999979926e-08,-0.6,-4.5811499999999966e-05,0.6,8.950849999999957e-06
Standard,1,1,KCl,410,35,0.06,5.616993e-06,1.10351e-05,1.9645920869048616,17643.125444386224,1.10351e-05,8.22553e-06,0.06,1.2324999999974507e-08,-0.6,-4.542999999999996e-05,0.6,8.995500000000014e-06
Standard,1,1,KCl,410,36,0.06,5.622657e-06,1.105813e-05,1.966708977623924,17624.862900597713,1.105813e-05,8.214047e-06,0.06,8.367499999996494e-08,-0.6,-4.5739999999999965e-05,0.6,9.012350000000024e-06
Standard,1,1,KCl,410,37,0.06,5.615827e-06,1.10728e-05,1.9717131599673563,17639.857611069365,1.10728e-05,8.204237e-06,0.06,1.5742499999996066e-07,-0.6,-4.589999999999998e-05,0.6,8.970700000000007e-06
Standard,1,1,KCl,410,38,0.08,5.615573e-06,1.109057e-05,1.9749667576220624,17620.88765926419,1.109057e-05,8.19212e-06,0.08,1.0675000000000029e-07,-0.6,-4.621999999999991e-05,0.6,8.916499999999993e-06
Standard,1,1,KCl,410,39,0.06,5.62237e-06,1.110663e-05,1.9754356259015329,17614.3262247197,1.110663e-05,8.17972e-06,0.06,2.509999999999947e-07,-0.6,-4.626799999999997e-05,0.6,8.827500000000035e-06
Standard,1,1,KCl,410,40,0.08,5.61311e-06,1.110573e-05,1.9785341815856088,17596.132510843177,1.110573e-05,8.171603e-06,0.08,2.469000000000061e-07,-0.6,-4.573649999999998e-05,0.6,8.964999999999998e-06
Standard,1,1,KCl,410,41,0.08,5.626577e-06,1.112493e-05,1.977211011241826,17605.593508324717,1.112493e-05,8.185083e-06,0.08,2.2500000000001905e-07,-0.6,-4.5942999999999936e-05,0.6,9.095000000000027e-06
Standard,1,1,KCl,410,42,0.06,5.623943e-06,1.11605e-05,1.9844617913090512,17563.209992763957,1.11605e-05,8.16581e-06,0.08,2.2142499999999255e-07,-0.6,-4.5339999999999935e-05,0.6,9.07599999999997e-06
Standard,1,1,KCl,410,43,0.08,5.60634e-06,1.11688e-05,1.992173146830196,17636.71540866915,1.11688e-05,8.143307e-06,0.08,1.6292500000002013e-07,-0.6,-4.628499999999997e-05,0.6,9.01584999999993e-06
Standard,1,1,KCl,410,44,0.08,5.60834e-06,1.118543e-05,1.9944279412446464,17614.990215753685,1.118543e-05,8.13537e-06,0.08,5.517500000000409e-08,-0.6,-4.7234999999999937e-05,0.6,8.976000000000005e-06
Standard,1,1,KCl,410,45,0.08,5.60957e-06,1.117297e-05,1.991769422611715,17579.614116922367,1.117297e-05,8.129583e-06,0.08,1.5582499999998428e-07,-0.6,-4.605699999999995e-05,0.6,8.994149999999987e-06
Standard,1,1,KCl,410,46,0.08,5.60581e-06,1.120163e-05,1.9982179203362227,17585.407488183046,1.120163e-05,8.11999e-06,0.08,1.9032499999998534e-07,-0.6,-4.690999999999999e-05,0.6,8.921349999999926e-06
Standard,1,1,KCl,410,47,0.08,5.607743e-06,1.120927e-05,1.9988915326540464,17588.80985845757,1.120927e-05,8.11024e-06,0.08,6.150000000037202e-09,-0.6,-4.647700000000002e-05,0.6,8.906850000000013e-06
Standard,1,1,KCl,410,48,0.08,5.605407e-06,1.12216e-05,2.0019242135316846,17588.036476884132,1.12216e-05,8.103367e-06,0.08,2.0849999999981344e-08,-0.6,-4.654849999999994e-05,0.6,8.966350000000025e-06
Standard,1,1,KCl,410,49,0.08,5.605003e-06,1.122263e-05,2.002252273549185,17576.25855238771,1.122263e-05,8.096007e-06,0.08,1.1332499999999269e-07,-0.6,-4.63265e-05,0.6,9.081849999999971e-06
Standard,1,1,KCl,410,50,0.08,5.605033e-06,1.124803e-05,2.0067731983023114,17578.421292530773,1.124803e-05,8.101503e-06,0.08,9.907500000001229e-08,-0.6,-4.668999999999993e-05,0.6,9.016650000000037e-06
Standard,1,1,KCl,410,51,0.08,5.625387e-06,1.129467e-05,2.007803196473416,17497.07798797601,1.129467e-05,8.11305e-06,0.08,1.140750000000045e-07,-0.6,-4.685699999999992e-05,0.6,9.026150000000024e-06
Standard,1,1,KCl,410,52,0.08,5.621917e-06,1.134767e-05,2.0184698564564365,17520.538889726955,1.134767e-05,8.094917e-06,0.08,9.6575e-08,-0.6,-4.770199999999991e-05,0.6,9.13469999999996e-06
Standard,1,1,KCl,410,53,0.08,5.608623e-06,1.134513e-05,2.022801318612429,17546.651721598508,1.134513e-05,8.07863e-06,0.08,1.1432499999998133e-07,-0.6,-4.793649999999997e-05,0.6,8.957999999999932e-06
Standard,1,1,KCl,410,54,0.08,5.606183e-06,1.132607e-05,2.020281892332091,17529.998648437104,1.132607e-05,8.082617e-06,0.08,2.1760000000001645e-07,-0.6,-4.724499999999996e-05,0.6,9.070849999999966e-06
Standard,1,1,KCl,410,55,0.1,5.610127e-06,1.13537e-05,2.023786627290256,17515.466156616294,1.13537e-05,8.077977e-06,0.08,2.9032499999998777e-07,-0.6,-4.687349999999989e-05,0.6,9.158850000000023e-06
Standard,1,1,KCl,410,56,0.1,5.612333e-06,1.14111e-05,2.033218627618853,17513.70841742103,1.14111e-05,8.048397e-06,0.1,1.110750000000115e-07,-0.6,-4.89515e-05,0.6,8.92034999999994e-06
Standard,1,1,KCl,410,57,0.1,5.602247e-06,1.133183e-05,2.022729451236263,17550.0267901159,1.133183e-05,8.032107e-06,0.1,1.6749999999998109e-07,-0.6,-4.653649999999995e-05,0.6,8.880849999999973e-06
Standard,1,1,KCl,410,58,0.08,5.59336e-06,1.132227e-05,2.024234091851767,17555.048682783257,1.132227e-05,8.02238e-06,0.1,1.797500000000113e-07,-0.6,-4.64934999999999e-05,0.6,8.833650000000025e-06
Standard,1,1,KCl,410,59,0.1,5.60145e-06,1.136e-05,2.028046309437735,17528.47456872503,1.136e-05,8.021957e-06,0.1,1.114249999999953e-07,-0.6,-4.8046499999999954e-05,0.6,8.98169999999993e-06
Standard,1,1,KCl,410,60,0.1,5.598753e-06,1.13741e-05,2.031541666510382,17527.214944825206,1.13741e-05,8.012687e-06,0.1,7.575000000002718e-08,-0.6,-4.8108499999999975e-05,0.6,8.959199999999965e-06
Standard,1,1,KCl,410,61,0.1,5.59413e-06,1.137493e-05,2.0333689063357485,17536.937173922575,1.137493e-05,8.005097e-06,0.1,1.4075000000002066e-07,-0.6,-4.781799999999998e-05,0.6,8.98619999999999e-06
Standard,1,1,KCl,410,62,0.1,5.59369e-06,1.136907e-05,2.0324812422569005,17524.797588587855,1.136907e-05,7.998043e-06,0.1,8.750000000002248e-08,-0.6,-4.705499999999997e-05,0.6,8.970999999999994e-06
Standard,1,1,KCl,410,63,0.1,5.591403e-06,1.137893e-05,2.0350759907665394,17529.15053911779,1.137893e-05,7.99381e-06,0.1,5.96499999999851e-08,-0.6,-4.692650000000004e-05,0.6,8.85915000000003e-06
Standard,1,1,KCl,410,64,0.1,5.597643e-06,1.138e-05,2.032998531703433,17501.772492009128,1.138e-05,7.986603e-06,0.1,1.1850000000002268e-08,-0.6,-4.669349999999992e-05,0.6,9.12150000000002e-06
Standard,1,1,KCl,410,65,0.1,5.594683e-06,1.138557e-05,2.035069726023798,17516.417262078885,1.138557e-05,7.97898e-06,0.1,1.5249999999969064e-08,-0.6,-4.672849999999991e-05,0.6,9.096000000000014e-06
Standard,1,1,KCl,410,66,0.1,5.58818e-06,1.14468e-05,2.0483950051716304,17505.102737447967,1.14468e-05,7.973747e-06,0.1,1.0175000000027391e-08,-0.6,-4.931e-05,0.6,8.895499999999964e-06
Standard,1,1,KCl,410,67,0.1,5.592303e-06,1.144673e-05,2.0468722814196587,17498.241426736615,1.144673e-05,7.968137e-06,0.1,1.2999999999987848e-08,-0.6,-4.867149999999997e-05,0.6,8.915200000000021e-06
Standard,1,1,KCl,410,68,0.12,5.587407e-06,1.143277e-05,2.046167390347616,17504.61246538463,1.143277e-05,7.959283e-06,0.1,3.749999999996703e-08,-0.6,-4.75419999999999e-05,0.6,8.919800000000021e-06
Standard,1,1,KCl,410,69,0.12,5.59133e-06,1.14222e-05,2.0428413275553403,17491.149915421545,1.14222e-05,7.951277e-06,0.1,1.4682500000000518e-07,-0.6,-4.668e-05,0.6,9.074349999999957e-06
Standard,1,1,KCl,410,70,0.1,5.588813e-06,1.145657e-05,2.049911134976246,17501.793933878223,1.145657e-05,7.94798e-06,0.1,7.499999999982564e-09,-0.6,-4.8474999999999945e-05,0.6,8.988649999999941e-06
Standard,1,1,KCl,410,71,0.1,5.58444e-06,1.147227e-05,2.0543277392182566,17492.067784561397,1.147227e-05,7.938257e-06,0.1,2.9582499999999306e-07,-0.6,-4.850699999999998e-05,0.6,8.875000000000055e-06
Standard,1,1,KCl,410,72,0.1,5.581473e-06,1.1457e-05,2.0526839420346565,17490.293324462258,1.1457e-05,7.933883e-06,0.1,1.6132499999998954e-07,-0.6,-4.7301500000000015e-05,0.6,8.885500000000027e-06
Standard,1,1,KCl,410,73,0.1,5.587507e-06,1.14775e-05,2.05413612904646,17477.811917770392,1.14775e-05,7.925987e-06,0.1,1.71150000000006e-07,-0.6,-4.8011499999999965e-05,0.6,8.955699999999974e-06
Standard,1,1,KCl,410,74,0.12,5.581307e-06,1.148533e-05,2.057820865256113,17486.369375072132,1.148533e-05,7.921643e-06,0.1,2.323249999999961e-07,-0.6,-4.8075e-05,0.6,8.845149999999983e-06
Standard,1,1,KCl,410,75,0.1,5.583777e-06,1.148323e-05,2.056534492691954,17474.82794721274,1.148323e-05,7.916933e-06,0.1,1.3049999999999477e-07,-0.6,-4.75265e-05,0.6,8.875799999999992e-06
Standard,1,1,KCl,410,76,0.1,5.581317e-06,1.15029e-05,2.0609651807987253,17487.561971547737,1.15029e-05,7.910317e-06,0.1,2.127500000000159e-07,-0.6,-4.8153499999999904e-05,0.6,9.084699999999935e-06
Standard,1,1,KCl,410,77,0.12,5.58167e-06,1.150177e-05,2.0606323913810742,17470.260811776632,1.150177e-05,7.907103e-06,0.12,1.241749999999792e-07,-0.6,-4.777699999999999e-05,0.6,8.936000000000002e-06
Standard,1,1,KCl,410,78,0.1,5.579783e-06,1.150517e-05,2.0619386094405465,17488.213381386282,1.150517e-05,7.897253e-06,0.1,2.367499999999872e-07,-0.6,-4.7563499999999966e-05,0.6,8.889649999999962e-06
Standard,1,1,KCl,410,79,0.12,5.57709e-06,1.154463e-05,2.070009628677321,17485.238087744423,1.154463e-05,7.890507e-06,0.12,1.8659999999998906e-07,-0.6,-4.917149999999997e-05,0.6,8.973349999999921e-06
Standard,1,1,KCl,410,80,0.12,5.578517e-06,1.151337e-05,2.0638764746974867,17464.69555455386,1.151337e-05,7.881833e-06,0.12,1.513499999999761e-07,-0.6,-4.7512e-05,0.6,8.847499999999994e-06
Standard,1,1,KCl,410,81,0.12,5.57344e-06,1.15636e-05,2.074768903944422,17477.973820442134,1.15636e-05,7.87773e-06,0.12,2.098249999999671e-07,-0.6,-4.977849999999999e-05,0.6,8.80714999999995e-06
Standard,1,1,KCl,410,82,0.12,5.566427e-06,1.156753e-05,2.078088871011872,17490.170961174095,1.156753e-05,7.879717e-06,0.12,1.921749999999928e-07,-0.6,-4.95579999999999e-05,0.6,9.09235000000003e-06
Standard,1,1,KCl,410,83,0.12,5.572717e-06,1.1399e-05,2.0455013236810697,17471.28637762054,1.1399e-05,7.87542e-06,0.12,1.4849999999995292e-08,-0.6,-4.0398500000000016e-05,0.6,8.965500000000033e-06
Standard,1,1,KCl,410,84,0.12,5.5688e-06,1.154847e-05,2.0737807067950005,17472.000682106907,1.154847e-05,7.869713e-06,0.12,4.3749999999957024e-08,-0.6,-4.827199999999989e-05,0.6,9.104800000000005e-06
Standard,1,1,KCl,410,85,0.12,5.571647e-06,1.154543e-05,2.0721754267633967,17448.54467795832,1.154543e-05,7.861657e-06,0.12,8.892499999999339e-08,-0.6,-4.752499999999998e-05,0.6,9.012350000000024e-06
Standard,1,1,KCl,410,86,0.12,5.568013e-06,1.156553e-05,2.077137750935567,17457.856733844503,1.156553e-05,7.858013e-06,0.12,7.649999999979505e-09,-0.6,-4.854149999999994e-05,0.6,9.013150000000046e-06
Standard,1,1,KCl,410,87,0.12,5.5723e-06,1.15733e-05,2.0769341205606304,17448.200654307526,1.15733e-05,7.855647e-06,0.12,6.342500000002557e-08,-0.6,-4.856499999999997e-05,0.6,8.970700000000007e-06
Standard,1,1,KCl,410,88,0.12,5.5727e-06,1.158997e-05,2.079776409998744,17443.096693887783,1.158997e-05,7.853573e-06,0.12,4.517499999998217e-08,-0.6,-4.886849999999995e-05,0.6,8.988149999999991e-06
Standard,1,1,KCl,410,89,0.12,5.57096e-06,1.16134e-05,2.084631733130376,17444.843330478776,1.16134e-05,7.85454e-06,0.12,3.8149999999971844e-08,-0.6,-4.920999999999995e-05,0.6,8.995650000000008e-06
Standard,1,1,KCl,410,90,0.12,5.577537e-06,1.15997e-05,2.0797172658827723,17416.192844626836,1.15997e-05,7.85312e-06,0.12,1.6075000000006452e-08,-0.6,-4.783849999999997e-05,0.6,9.032850000000018e-06
Standard,1,1,KCl,410,91,0.12,5.572327e-06,1.162637e-05,2.086447905874871,17423.900678190486,1.162637e-05,7.84629e-06,0.12,4.350000000046808e-09,-0.6,-4.889999999999995e-05,0.6,9.07965000000004e-06
Standard,1,1,KCl,410,92,0.12,5.576103e-06,1.163287e-05,2.086200703250998,17396.214618491445,1.163287e-05,7.843503e-06,0.12,1.311750000000352e-07,-0.6,-4.84149999999999e-05,0.6,8.94850000000003e-06
Standard,1,1,KCl,410,93,0.12,5.56336e-06,1.165997e-05,2.095850349429122,17429.0511258557,1.165997e-05,7.83012e-06,0.12,9.025000000003865e-08,-0.6,-4.958999999999994e-05,0.6,8.870999999999944e-06
Standard,1,1,KCl,410,94,0.12,5.562937e-06,1.161293e-05,2.087553750833418,17435.30195327688,1.161293e-05,7.820983e-06,0.12,1.665000000000195e-07,-0.6,-4.748800000000002e-05,0.6,8.969800000000046e-06
Standard,1,1,KCl,410,95,0.12,5.565027e-06,1.161857e-05,2.087783221896318,17429.1847864829,1.161857e-05,7.815563e-06,0.12,7.642500000001343e-08,-0.6,-4.8058499999999947e-05,0.6,9.066800000000055e-06
Standard,1,1,KCl,410,96,0.12,5.560967e-06,1.16287e-05,2.0911291147744624,17437.937942912726,1.16287e-05,7.811243e-06,0.12,4.499999999962433e-09,-0.6,-4.836849999999995e-05,0.6,9.054300000000028e-06
Standard,1,1,KCl,410,97,0.12,5.557153e-06,1.165557e-05,2.0973995137438184,17416.61750826375,1.165557e-05,7.80873e-06,0.12,5.21000000000126e-08,-0.6,-4.931e-05,0.6,9.08815000000004e-06
Standard,1,1,KCl,410,98,0.12,5.560457e-06,1.163433e-05,2.0923334179187068,17439.923822412744,1.163433e-05,7.803243e-06,0.12,8.142500000001084e-08,-0.6,-4.7916499999999927e-05,0.6,9.035149999999976e-06
Standard,1,1,KCl,410,99,0.12,5.560307e-06,1.163227e-05,2.092019379505484,17411.510784602724,1.163227e-05,7.80316e-06,0.12,1.3825000000003548e-07,-0.6,-4.745199999999996e-05,0.6,9.057650000000023e-06
Standard,1,1,KCl,410,100,0.12,5.555703e-06,1.165673e-05,2.0981557149473256,17415.555887999166,1.165673e-05,7.791757e-06,0.12,1.3225000000002232e-07,-0.6,-4.8222999999999935e-05,0.6,8.89034999999996e-06
Standard,1,1,KCl,410,101,0.12,5.557283e-06,1.165923e-05,2.098009045067527,17413.936408135305,1.165923e-05,7.79209e-06,0.12,1.300750000000125e-07,-0.6,-4.8390000000000016e-05,0.6,9.057650000000023e-06
Standard,1,1,KCl,410,102,0.12,5.554593e-06,1.167377e-05,2.101642730619507,17411.68358792117,1.167377e-05,7.783397e-06,0.12,1.58650000000026e-07,-0.6,-4.895699999999995e-05,0.6,8.938849999999964e-06
Standard,1,1,KCl,410,103,0.12,5.55401e-06,1.168473e-05,2.1038366873664254,17418.416491756736,1.168473e-05,7.781677e-06,0.12,1.6242500000001228e-07,-0.6,-4.909299999999998e-05,0.6,8.896000000000042e-06
Standard,1,1,KCl,410,104,0.12,5.559617e-06,1.166497e-05,2.098160718625042,17391.718724428738,1.166497e-05,7.777433e-06,0.12,1.756750000000041e-07,-0.6,-4.769500000000002e-05,0.6,8.892149999999967e-06
Standard,1,1,KCl,410,105,0.12,5.552223e-06,1.168883e-05,2.105252256618655,17414.664226988305,1.168883e-05,7.775837e-06,0.12,1.6524999999999984e-07,-0.6,-4.856799999999993e-05,0.6,9.070200000000022e-06
Standard,1,1,KCl,410,106,0.14,5.55693e-06,1.170093e-05,2.105646463065038,17399.604715780068,1.170093e-05,7.774857e-06,0.14,2.047500000000255e-07,-0.6,-4.896799999999996e-05,0.6,9.00769999999997e-06
Standard,1,1,KCl,410,107,0.14,5.555063e-06,1.169263e-05,2.104860016889097,17403.177855082693,1.169263e-05,7.76553e-06,0.14,2.31350000000016e-07,-0.6,-4.8129999999999954e-05,0.6,8.95864999999996e-06
Standard,1,1,KCl,410,108,0.12,5.55372e-06,1.172893e-05,2.111905173469314,17389.650062854893,1.172893e-05,7.760427e-06,0.14,1.6857499999999525e-07,-0.6,-4.939999999999994e-05,0.6,9.038199999999986e-06
Standard,1,1,KCl,410,109,0.14,5.54936e-06,1.170947e-05,2.110057736387619,17386.51776389213,1.170947e-05,7.756763e-06,0.14,8.167500000004187e-08,-0.6,-4.866499999999994e-05,0.6,8.964000000000013e-06
Standard,1,1,KCl,410,110,0.12,5.552343e-06,1.171387e-05,2.109716564700704,17387.654452361043,1.171387e-05,7.755237e-06,0.14,2.402500000000152e-07,-0.6,-4.885499999999993e-05,0.6,8.944499999999962e-06
Standard,1,1,KCl,410,111,0.14,5.540437e-06,1.174677e-05,2.1201883533735697,17400.95809675281,1.174677e-05,7.749047e-06,0.14,9.917500000001928e-08,-0.6,-5.003499999999998e-05,0.6,8.985200000000005e-06
Standard,1,1,KCl,410,112,0.14,5.54608e-06,1.17083e-05,2.1110946830914807,17381.963431825334,1.17083e-05,7.746173e-06,0.14,1.0857499999999921e-07,-0.6,-4.781349999999992e-05,0.6,8.90949999999997e-06
Standard,1,1,KCl,410,113,0.14,5.544307e-06,1.17174e-05,2.113411108006826,17379.012097008952,1.17174e-05,7.743037e-06,0.14,1.3100000000002977e-07,-0.6,-4.819500000000001e-05,0.6,9.056349999999968e-06
Standard,1,1,KCl,410,114,0.14,5.54423e-06,1.1755e-05,2.120222285150508,17381.48003302481,1.1755e-05,7.739227e-06,0.14,1.7907499999999794e-07,-0.6,-4.962e-05,0.6,8.942699999999954e-06
Standard,1,1,KCl,410,115,0.14,5.547087e-06,1.17593e-05,2.119905456683841,17385.14547107399,1.17593e-05,7.732783e-06,0.14,7.957500000000338e-08,-0.6,-4.950649999999994e-05,0.6,9.021150000000013e-06
Standard,1,1,KCl,410,116,0.14,5.542923e-06,1.16321e-05,2.0985498084674816,17390.146012882968,1.16321e-05,7.730197e-06,0.14,1.0975000000002045e-07,-0.6,-4.308649999999993e-05,0.6,9.006849999999978e-06
Standard,1,1,KCl,410,117,0.14,5.540303e-06,1.17528e-05,2.121328021229164,17379.676588550235,1.17528e-05,7.728123e-06,0.14,8.625000000002989e-08,-0.6,-4.8834999999999975e-05,0.6,8.988299999999942e-06
Standard,1,1,KCl,410,118,0.14,5.541643e-06,1.17597e-05,2.122060190452543,17391.174292087904,1.17597e-05,7.721287e-06,0.14,4.135000000000597e-08,-0.6,-4.896999999999993e-05,0.6,8.88999999999996e-06
