Type,Electrolyte,Measure,Sweep,VGSmin [V],VGSmin [V],IDSmin [A],IDSmin [A],IDSmax [A],IDSmax [A],Ronoff,Ronoff,Res [ohm],Res [ohm],IDS(-0.6V) [A],IDS(-0.6V) [A],IDS(+0.6V) [A],IDS(+0.6V) [A],VGS min |gm| [V],VGS min |gm| [V],min |gm| [S],min |gm| [S],VGS min gm [V],VGS min gm [V],min gm [S],min gm [S],VGS max gm [V],VGS max gm [V],max gm [S],max gm [S]
,,,,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
Standard,KCl,410,143,0.14666666666666667,0.023094010767585035,6.428014333333332e-06,3.9081517328663605e-06,1.3010061e-05,5.255967880645105e-06,2.218455442394434,0.5053524256367546,19192.476533732955,11056.292086775944,1.3010061e-05,5.255967880645105e-06,8.452832333333334e-06,4.454477022929441e-06,0.14,0.020000000000000007,1.345583333333116e-07,1.2531250020780367e-07,-0.5733333333333334,0.04618802153517005,-4.6825049999999956e-05,2.5021188240818996e-05,0.6,0.0,8.405449999999994e-06,1.5311002179805295e-06
Standard,KCl,410,144,0.14,0.020000000000000007,6.42436e-06,3.905957093811963e-06,1.3040477666666667e-05,5.2611304616951224e-06,2.2257980973663725,0.509911767151856,19209.10726910578,11058.926027438107,1.3040477666666667e-05,5.2611304616951224e-06,8.450614333333333e-06,4.455497634604504e-06,0.14,0.020000000000000007,1.212833333333158e-07,9.056198268772549e-08,-0.6,0.0,-4.842171666666662e-05,2.44886298410269e-05,0.6,0.0,8.388099999999992e-06,1.5403799304067727e-06
Standard,KCl,410,145,0.14,0.020000000000000007,6.425716666666668e-06,3.908392580422588e-06,1.3032103333333333e-05,5.2561204641192665e-06,2.2244465588473314,0.510765456057864,19208.023337773873,11070.899959117762,1.3032103333333333e-05,5.2561204641192665e-06,8.439961e-06,4.444834104949588e-06,0.14,0.020000000000000007,1.480249999999897e-07,1.22898817630589e-07,-0.6,0.0,-4.751354999999994e-05,2.4704857205770294e-05,0.6,0.0,8.24048333333334e-06,1.4358968820334377e-06
Standard,KCl,410,146,0.14666666666666667,0.023094010767585035,6.4072010000000005e-06,3.881714330939746e-06,1.294466e-05,5.147816949280539e-06,2.2173146801839834,0.511985028925523,19224.512681260985,11065.246699846388,1.294466e-05,5.147816949280539e-06,8.438985333333332e-06,4.452262973497447e-06,0.14,0.020000000000000007,1.4647500000000325e-07,1.2634528829759086e-07,-0.58,0.0346410161513775,-4.676944999999996e-05,2.5001075799503098e-05,0.6,0.0,8.293599999999988e-06,1.4847859298565503e-06
Standard,KCl,410,147,0.14,0.034641016151377546,6.416082000000001e-06,3.89551380588402e-06,1.2937824333333332e-05,5.155335530250803e-06,2.2137813164356657,0.5112279129508288,19212.11805475819,11069.303497203295,1.2937824333333332e-05,5.155335530250803e-06,8.434645666666667e-06,4.449030392927917e-06,0.14666666666666667,0.023094010767585035,1.3566666666665244e-07,1.0608252192671481e-07,-0.5733333333333334,0.04618802153517005,-4.641554999999998e-05,2.4847318668872433e-05,0.6,0.0,8.333183333333337e-06,1.5592730616647733e-06
Standard,KCl,410,148,0.14,0.034641016151377546,6.408462333333333e-06,3.886373370774652e-06,1.2945346666666667e-05,5.139930764673132e-06,2.218789454777564,0.5167709225075796,19231.2231250792,11073.316215594376,1.2945346666666667e-05,5.139930764673132e-06,8.435819e-06,4.452371945845608e-06,0.14,0.034641016151377546,1.755249999999981e-07,1.1201088953757199e-07,-0.5733333333333334,0.04618802153517005,-4.68125333333333e-05,2.529673112905763e-05,0.6,0.0,8.37806666666667e-06,1.5887678609014548e-06
Standard,KCl,410,149,0.14666666666666667,0.023094010767585035,6.4061886666666665e-06,3.88610170153926e-06,1.2943886666666666e-05,5.131402978565739e-06,2.2197983689542578,0.5172860740894933,19229.0261248047,11069.805716438412,1.2943886666666666e-05,5.131402978565739e-06,8.433259e-06,4.4524948773000285e-06,0.14666666666666667,0.023094010767585035,1.2550000000000638e-07,7.945925056279662e-08,-0.5733333333333334,0.04618802153517005,-4.674654999999993e-05,2.5175723012110277e-05,0.6,0.0,8.469116666666667e-06,1.607227904135977e-06
Standard,KCl,410,150,0.14,0.020000000000000007,6.402678999999999e-06,3.884781432899796e-06,1.2956918999999998e-05,5.122272097575743e-06,2.224166761755002,0.519942198900773,19239.616132258016,11079.989870476154,1.2956918999999998e-05,5.122272097575743e-06,8.429672333333333e-06,4.452960975915501e-06,0.14,0.020000000000000007,1.5183333333334328e-07,9.210399466546099e-08,-0.58,0.0346410161513775,-4.7346149999999974e-05,2.5695743915432728e-05,0.6,0.0,8.292733333333324e-06,1.5483762271597152e-06
Standard,KCl,410,151,0.14666666666666667,0.023094010767585035,6.398939e-06,3.8779752802065414e-06,1.2949852333333333e-05,5.131659801995484e-06,2.2226395058533366,0.516658583667074,19226.95815218435,11063.974299062294,1.2949852333333333e-05,5.131659801995484e-06,8.427516666666665e-06,4.455285300194964e-06,0.14666666666666667,0.023094010767585035,1.0629999999999592e-07,2.9721972091366053e-08,-0.58,0.0346410161513775,-4.683166666666665e-05,2.527637562197814e-05,0.6,0.0,8.365716666666636e-06,1.5347208999793226e-06
Standard,KCl,410,152,0.14,0.020000000000000007,6.39782e-06,3.879790886773281e-06,1.294857e-05,5.119822235078089e-06,2.224813158119266,0.5228679604938925,19241.676218384888,11082.217826342685,1.294857e-05,5.119822235078089e-06,8.426156666666667e-06,4.457395506569091e-06,0.14,0.020000000000000007,2.2051666666665667e-07,1.4588768225361956e-07,-0.58,0.0346410161513775,-4.691454999999993e-05,2.5700739634930754e-05,0.6,0.0,8.38061666666666e-06,1.6212215042471004e-06
Standard,KCl,410,153,0.15333333333333332,0.03055050463303893,6.3959866666666666e-06,3.877153955085267e-06,1.294808e-05,5.117545854919134e-06,2.224590304056857,0.5198833192566966,19246.30015418832,11074.918592000073,1.294808e-05,5.117545854919134e-06,8.424483333333334e-06,4.454120148862436e-06,0.14666666666666667,0.023094010767585035,1.3080833333332486e-07,5.861429184364841e-08,-0.58,0.0346410161513775,-4.728836666666663e-05,2.5871646877244448e-05,0.6,0.0,8.507383333333333e-06,1.6793730037824428e-06
Standard,KCl,410,154,0.13333333333333333,0.030550504633038943,6.390656666666666e-06,3.873988098314492e-06,1.2940427666666667e-05,5.119576185523206e-06,2.224556550478085,0.5178067856928074,19250.398223063305,11078.520480974834,1.2940427666666667e-05,5.119576185523206e-06,8.417766666666668e-06,4.449962592544158e-06,0.14,0.034641016151377546,1.7616666666667573e-07,8.702885058033408e-08,-0.58,0.0346410161513775,-4.667534999999993e-05,2.5032062398402143e-05,0.6,0.0,8.293216666666647e-06,1.5448805506683282e-06
Standard,KCl,410,155,0.14,0.034641016151377546,6.3860186666666675e-06,3.870628550403195e-06,1.2954174333333332e-05,5.0965979954736795e-06,2.230393203688754,0.523734492090346,19253.070546348612,11079.697606915066,1.2954174333333332e-05,5.0965979954736795e-06,8.411748666666667e-06,4.446140035692345e-06,0.14666666666666667,0.023094010767585035,2.0652499999999828e-07,1.308377167524731e-07,-0.58,0.0346410161513775,-4.763429999999995e-05,2.5939593037623017e-05,0.5933333333333333,0.011547005383792535,8.302133333333342e-06,1.5216267128745277e-06
Standard,KCl,410,156,0.13333333333333333,0.030550504633038943,6.387134666666667e-06,3.870993042543003e-06,1.29541e-05,5.100769291753941e-06,2.229777291740316,0.5230146312680897,19257.075363791206,11079.187157379763,1.29541e-05,5.100769291753941e-06,8.406784666666666e-06,4.443401534834133e-06,0.13333333333333333,0.030550504633038943,1.6550833333332186e-07,6.184316015803606e-08,-0.58,0.0346410161513775,-4.763708333333335e-05,2.5443504979578403e-05,0.6,0.0,8.397499999999984e-06,1.603508964739527e-06
Standard,KCl,410,157,0.14666666666666667,0.023094010767585035,6.383245666666666e-06,3.8693487026276576e-06,1.2958894333333334e-05,5.085117862173535e-06,2.2335881618242603,0.5279849893333373,19264.589118363052,11082.102112149074,1.2958894333333334e-05,5.085117862173535e-06,8.400849e-06,4.443058169036615e-06,0.14666666666666667,0.023094010767585035,1.7090833333333822e-07,9.760911309061777e-08,-0.5733333333333334,0.04618802153517005,-4.7880166666666676e-05,2.6172471493600476e-05,0.6,0.0,8.278783333333317e-06,1.569902836430766e-06
Standard,KCl,410,158,0.14,0.034641016151377546,6.382345666666667e-06,3.864848830519291e-06,1.2951766666666667e-05,5.098134895648931e-06,2.230141837165418,0.520223909829557,19264.847450792684,11083.457967977543,1.2951766666666667e-05,5.098134895648931e-06,8.397565666666666e-06,4.439382790742012e-06,0.14,0.034641016151377546,1.8758333333334146e-07,7.95441439286127e-08,-0.58,0.0346410161513775,-4.778838333333329e-05,2.530123203899037e-05,0.6,0.0,8.294233333333331e-06,1.5385044575279585e-06
Standard,KCl,410,159,0.14666666666666667,0.023094010767585035,6.37706e-06,3.859740432614478e-06,1.2939944333333333e-05,5.090706049998993e-06,2.230368190151544,0.5229211820614355,19279.908995476773,11086.876199012382,1.2939944333333333e-05,5.090706049998993e-06,8.393696666666668e-06,4.4370523773404265e-06,0.14666666666666667,0.023094010767585035,1.5799999999999408e-07,9.623862270418167e-08,-0.58,0.0346410161513775,-4.697784999999994e-05,2.537835244243602e-05,0.6,0.0,8.301666666666665e-06,1.509613584111278e-06
Standard,KCl,410,160,0.14,0.034641016151377546,6.374874333333333e-06,3.8579563355429946e-06,1.2956784333333332e-05,5.0833779398168235e-06,2.2351252601605935,0.5269206893103541,19276.57725383747,11091.367707394804,1.2956784333333332e-05,5.0833779398168235e-06,8.385303333333334e-06,4.431540385023286e-06,0.14,0.034641016151377546,1.4128333333334158e-07,8.95358738625809e-08,-0.58,0.0346410161513775,-4.757721666666663e-05,2.5783916679605334e-05,0.6,0.0,8.301999999999979e-06,1.5394222528273202e-06
Standard,KCl,410,161,0.14,0.034641016151377546,6.372703333333333e-06,3.857080265200911e-06,1.296181e-05,5.054962736282039e-06,2.238493169775791,0.5306222704225702,19280.442649145665,11086.025307397744,1.296181e-05,5.054962736282039e-06,8.379213333333333e-06,4.424510769361098e-06,0.14,0.034641016151377546,1.390833333333232e-07,5.792399294187471e-08,-0.58,0.0346410161513775,-4.840469999999993e-05,2.6320244416750743e-05,0.6,0.0,8.413883333333327e-06,1.631728949866782e-06
Standard,KCl,410,162,0.14,0.020000000000000007,6.367316666666667e-06,3.849754065377726e-06,1.2929977666666668e-05,5.0761353829361495e-06,2.2321393593901564,0.5243884174236806,19272.61838139096,11072.53382643225,1.2929977666666668e-05,5.0761353829361495e-06,8.374078e-06,4.422192208968647e-06,0.14666666666666667,0.023094010767585035,1.9180000000001399e-07,7.643204498115402e-08,-0.58,0.0346410161513775,-4.681801666666662e-05,2.5301050395207576e-05,0.6,0.0,8.341066666666652e-06,1.5796091734455641e-06
Standard,KCl,410,163,0.14666666666666667,0.023094010767585035,6.365247666666666e-06,3.847412888983497e-06,1.2934953333333332e-05,5.0657737297310595e-06,2.234626280172718,0.5275266006662797,19289.315136755813,11096.687377752824,1.2934953333333332e-05,5.0657737297310595e-06,8.368297666666666e-06,4.41686869333766e-06,0.14666666666666667,0.023094010767585035,1.289416666666631e-07,8.600521907612479e-08,-0.58,0.0346410161513775,-4.73333333333333e-05,2.574422914136934e-05,0.6,0.0,8.309550000000008e-06,1.5679429142988738e-06
Standard,KCl,410,164,0.14666666666666667,0.023094010767585035,6.361668666666667e-06,3.848078885110898e-06,1.2934484333333334e-05,5.064778113378347e-06,2.236115306844798,0.5275700058151698,19289.60576034622,11080.605072242299,1.2934484333333334e-05,5.064778113378347e-06,8.363513333333332e-06,4.413992474646206e-06,0.14666666666666667,0.023094010767585035,1.3564166666666654e-07,5.240016897238641e-08,-0.58,0.0346410161513775,-4.7502133333333266e-05,2.5585178601405783e-05,0.6,0.0,8.364499999999989e-06,1.609105954404481e-06
Standard,KCl,410,165,0.14666666666666667,0.023094010767585035,6.359093333333333e-06,3.842377597794409e-06,1.2931441e-05,5.063064704004187e-06,2.2354761479176104,0.5252286630659309,19294.139238549116,11087.589774543098,1.2931441e-05,5.063064704004187e-06,8.36088e-06,4.4105539844512734e-06,0.14666666666666667,0.023094010767585035,1.1646666666666003e-07,2.1794585527904074e-08,-0.58,0.0346410161513775,-4.72326833333333e-05,2.536947182000112e-05,0.6,0.0,8.344833333333359e-06,1.568218473565913e-06
Standard,KCl,410,166,0.14666666666666667,0.023094010767585035,6.35787e-06,3.8414952023071695e-06,1.2912529000000001e-05,5.085385389683167e-06,2.229947896412407,0.5163283083409815,19283.190609642774,11071.097410419427,1.2912529000000001e-05,5.085385389683167e-06,8.354644333333333e-06,4.413050409616496e-06,0.14666666666666667,0.023094010767585035,1.5566666666667826e-07,7.774812430752648e-08,-0.58,0.0346410161513775,-4.68880833333333e-05,2.506814943351085e-05,0.6,0.0,8.335499999999993e-06,1.6035138594661243e-06
Standard,KCl,410,167,0.14,0.034641016151377546,6.3518590000000005e-06,3.834134236836655e-06,1.2939786666666667e-05,5.066224520630065e-06,2.2386756273515127,0.5242512876135574,19293.818805750143,11083.154941776414,1.2939786666666667e-05,5.066224520630065e-06,8.353126666666665e-06,4.4089974341126955e-06,0.14666666666666667,0.023094010767585035,1.6839999999998978e-07,9.932236656461334e-08,-0.58,0.0346410161513775,-4.7438083333333285e-05,2.5347217828507934e-05,0.6,0.0,8.267933333333333e-06,1.4957715612129354e-06
Standard,KCl,410,168,0.14,0.034641016151377546,6.353225666666667e-06,3.837865530810887e-06,1.294631e-05,5.065651794418957e-06,2.240301171256261,0.5266217614815903,19314.488066801456,11105.054266604666,1.294631e-05,5.065651794418957e-06,8.348509e-06,4.409273562408325e-06,0.14666666666666667,0.023094010767585035,1.4327500000000076e-07,1.1658114931240688e-07,-0.58,0.0346410161513775,-4.748541666666661e-05,2.5384731331468362e-05,0.6,0.0,8.347166666666658e-06,1.584993480533374e-06
Standard,KCl,410,169,0.14,0.034641016151377546,6.353706666666667e-06,3.835650427570574e-06,1.2933271e-05,5.064434910514006e-06,2.2377057654199857,0.5269254566965758,19298.778085364185,11093.323293596228,1.2933271e-05,5.064434910514006e-06,8.348696666666667e-06,4.411850153646804e-06,0.14666666666666667,0.023094010767585035,1.3564166666667554e-07,8.848738022076284e-08,-0.58,0.0346410161513775,-4.701368333333325e-05,2.5215490850384645e-05,0.6,0.0,8.323616666666654e-06,1.597308420698158e-06
Standard,KCl,410,170,0.15333333333333332,0.03055050463303893,6.3636610000000006e-06,3.85702086345835e-06,1.3017089e-05,5.192480345274596e-06,2.244847998163516,0.5185387178138691,19306.829952871463,11121.492674027113,1.3017089e-05,5.192480345274596e-06,8.349076666666667e-06,4.409654378637098e-06,0.14666666666666667,0.023094010767585035,1.319416666666787e-07,1.1362478364486494e-07,-0.6,0.0,-4.955949999999994e-05,2.1603392968466774e-05,0.6,0.0,8.267616666666647e-06,1.5616471963389543e-06
Standard,KCl,410,171,0.15333333333333332,0.03055050463303893,6.364370000000001e-06,3.859043810077828e-06,1.305805e-05,5.229303157515349e-06,2.2507696963276014,0.5174765040164747,19292.167012110098,11128.296247867467,1.305805e-05,5.229303157515349e-06,8.350225666666666e-06,4.4098150413057394e-06,0.15333333333333332,0.03055050463303893,1.3475000000000295e-07,1.0073718590967473e-07,-0.6,0.0,-5.054811666666657e-05,2.103621167631746e-05,0.6,0.0,8.37333333333332e-06,1.591770502721216e-06
Standard,KCl,410,172,0.15333333333333332,0.03055050463303893,6.3656033333333335e-06,3.856690621289493e-06,1.3071283333333335e-05,5.191415305312545e-06,2.2552748918422334,0.5249775564571897,19295.55533802183,11125.99686998371,1.3071283333333335e-05,5.191415305312545e-06,8.351271333333333e-06,4.408436614266597e-06,0.15333333333333332,0.03055050463303893,1.1475000000000428e-07,8.197200741716246e-08,-0.6,0.0,-5.0682333333333314e-05,2.248230607240577e-05,0.5933333333333333,0.011547005383792535,8.235666666666666e-06,1.5101700511310928e-06
Standard,KCl,410,173,0.14666666666666667,0.023094010767585035,6.362884666666666e-06,3.857387461584114e-06,1.3049075666666666e-05,5.173346340076831e-06,2.2527668382887867,0.5232420950795411,19292.89178750524,11125.14845108212,1.3049075666666666e-05,5.173346340076831e-06,8.348358666666666e-06,4.409347034732732e-06,0.14666666666666667,0.023094010767585035,1.3464166666666882e-07,1.0759067203216775e-07,-0.6,0.0,-4.876673333333327e-05,2.3923994641642318e-05,0.6,0.0,8.62883333333335e-06,1.956242593170226e-06
Standard,KCl,410,174,0.14666666666666667,0.04163331998932265,6.362144333333332e-06,3.853143347364114e-06,1.3056617666666666e-05,5.207530000655428e-06,2.2516219507574817,0.5180480633961416,19292.674755198164,11119.8975298587,1.3056617666666666e-05,5.207530000655428e-06,8.344103333333333e-06,4.407188176607998e-06,0.15333333333333332,0.03055050463303893,1.2915833333333138e-07,1.2619482044972728e-07,-0.6,0.0,-4.971309999999991e-05,2.1334705318564898e-05,0.6,0.0,8.28589999999998e-06,1.5251083182842794e-06
Standard,KCl,410,175,0.14666666666666667,0.04163331998932265,6.359191e-06,3.854279931751584e-06,1.3080574333333332e-05,5.183247029284475e-06,2.2596999235333066,0.5257084436784304,19309.08477487143,11140.364270844586,1.3080574333333332e-05,5.183247029284475e-06,8.337802e-06,4.409616404189031e-06,0.15333333333333332,0.03055050463303893,1.3388333333333894e-07,1.0993027714573247e-07,-0.6,0.0,-5.0956599999999945e-05,2.2257588329151927e-05,0.6,0.0,8.30388333333334e-06,1.5613311999167107e-06
Standard,KCl,410,176,0.15333333333333332,0.03055050463303893,6.359048e-06,3.853591137931345e-06,1.3082696666666666e-05,5.2072563756006225e-06,2.259425229237314,0.5268406058630593,19306.303952794566,11128.50021057902,1.3082696666666666e-05,5.2072563756006225e-06,8.337481e-06,4.408595936480571e-06,0.15333333333333332,0.03055050463303893,1.1424999999998737e-07,7.752769263300172e-08,-0.6,0.0,-5.140983333333331e-05,2.1391442502396408e-05,0.6,0.0,8.343666666666652e-06,1.5506154692035673e-06
Standard,KCl,410,177,0.15333333333333332,0.03055050463303893,6.354667666666667e-06,3.852450579237369e-06,1.3081644333333335e-05,5.220758129592515e-06,2.259165522325294,0.5207520102678154,19315.28970723186,11143.650058988958,1.3081644333333335e-05,5.220758129592515e-06,8.332354333333334e-06,4.410128166461416e-06,0.15333333333333332,0.03055050463303893,8.030833333332026e-08,5.1215270753298904e-08,-0.6,0.0,-5.135126666666661e-05,2.0445402328233454e-05,0.6,0.0,8.287616666666662e-06,1.5366839105142336e-06
Standard,KCl,410,178,0.15333333333333332,0.03055050463303893,6.3530266666666665e-06,3.856014376390904e-06,1.305977e-05,5.2091019465930974e-06,2.2574343047334238,0.5239791903323975,19325.741903343504,11153.246605644721,1.305977e-05,5.2091019465930974e-06,8.328333333333333e-06,4.411052797626926e-06,0.15333333333333332,0.03055050463303893,1.307249999999992e-07,8.89876852435191e-08,-0.6,0.0,-5.041404999999991e-05,2.1330459826443046e-05,0.6,0.0,8.250049999999982e-06,1.569757404027748e-06
Standard,KCl,410,179,0.14666666666666667,0.04163331998932265,6.350801e-06,3.850794426625887e-06,1.3061585666666667e-05,5.202335358904338e-06,2.258686457944967,0.5260454918345676,19334.895765953035,11161.963645930224,1.3061585666666667e-05,5.202335358904338e-06,8.328412000000001e-06,4.410414324657379e-06,0.15333333333333332,0.03055050463303893,1.268333333333517e-07,1.010829898318e-07,-0.6,0.0,-5.0732899999999936e-05,2.1771294998920063e-05,0.6,0.0,8.354933333333335e-06,1.6055718189583798e-06
