Type	Chip	Disp	Electrolyte	Potential [V]	Period [s]	A1_first [A]	A2_first [A]	Rat_first	A1_last [A]	A2_last [A]	Rat_last
Enode	1	1	MgCl2	-0.5	0.101	7.022174666666671e-06	1.096797466666667e-05	1.561905704044957	-1.0244853333333305e-06	-6.54387533333333e-06	6.38747585779658
Enode	1	1	MgCl2	0.5	2.1	-7.599629127516772e-06	-8.708278227516772e-06	1.1458820004762862	1.1152000872483229e-05	1.0985100872483229e-05	0.9850340757763196
Enode	1	1	MgCl2	0.5	1.6	-8.435457919463087e-06	-8.387773919463086e-06	0.9943471948464138	1.0792982080536911e-05	1.0959882080536911e-05	1.0154637521636372
Enode	1	1	MgCl2	0.5	1.1	-7.758364657718122e-06	-8.878931657718121e-06	1.1444334018104243	1.0897861342281878e-05	1.1160161342281876e-05	1.0240689426816545
Enode	1	1	MgCl2	0.5	0.85	-8.211759845637582e-06	-7.651476845637581e-06	0.9317706544599396	1.0671003154362418e-05	1.0885603154362418e-05	1.02011057413213
Enode	1	1	MgCl2	0.5	0.6	-8.191597724832215e-06	-7.810127724832216e-06	0.9534315511071056	1.0512381275167785e-05	1.0774581275167784e-05	1.0249420177157542
Enode	1	1	MgCl2	0.5	0.5	-7.740815666666664e-06	-8.766015266666665e-06	1.13244077163789	1.0617410333333337e-05	1.0617410333333337e-05	1.0
Enode	1	1	MgCl2	0.5	0.3	-6.734057e-06	-7.246656999999999e-06	1.0761205317982905	9.657273e-06	9.192273e-06	0.9518497613146072
Enode	1	1	MgCl2	0.5	0.2	-6.621043199999996e-06	-1.0062831999999958e-06	0.1519825757971185	3.309136800000005e-06	2.963336800000004e-06	0.8955014491996823
Enode	1	1	MgCl2	0.5	0.18	-1.5060150666666665e-06	-1.5536950666666672e-06	1.031659709823178	4.311394933333334e-06	5.253194933333334e-06	1.218444381589476
Enode	1	1	MgCl2	0.5	0.15	-9.193817799999998e-06	-7.180377999999979e-07	0.0781000685047291	9.5578522e-06	9.2240522e-06	0.9650758357615112
Enode	1	1	MgCl2	0.5	0.14	-7.976054599999997e-06	-8.190631599999997e-06	1.0269026493374305	1.0775547400000002e-05	1.0894747400000004e-05	1.011062083026984
Enode	1	1	MgCl2	0.5	0.12	-8.635152608724834e-06	-7.693399308724833e-06	0.8909395881378556	1.1022463691275166e-05	1.0843663691275169e-05	0.983778581176772
Enode	1	1	MgCl2	0.5	0.11	-7.99718335570469e-06	-7.00774335570469e-06	0.8762764393423348	1.0969056644295307e-05	1.1398156644295308e-05	1.0391191342988608
Enode	1	1	MgCl2	0.5	0.105	-7.514636399999996e-06	-7.419266399999995e-06	0.9873087671946442	9.913803600000006e-06	1.1451603600000004e-05	1.1551170531560655
Enode	1	1	MgCl2	0.5	0.102	-8.240801926174492e-06	-7.215598926174492e-06	0.8755942675015955	1.1071061073825508e-05	1.1500261073825509e-05	1.0387677384433118
Enode	1	1	MgCl2	0.5	0.101	-6.281618600000005e-06	-6.233928600000004e-06	0.9924080077068034	1.0455411399999996e-05	1.0884511399999995e-05	1.041040948422173
