IDSmed [A],IDSmed [A],delIDS [A],delIDS [A],Gn [S],Gn [S]
mean,std,mean,std,mean,std
7.493456955639466e-06,2.6074981193134844e-06,2.119920881863856e-09,2.6926022195452524e-09,2.2528150628869795e-06,8.241745727456401e-07
7.4975918136557296e-06,2.6081046569686114e-06,4.134858016263862e-09,9.114931147006674e-10,2.2142466623553612e-06,8.199219625786825e-07
7.501622832855804e-06,2.606469384371663e-06,4.0310192000742545e-09,2.048474901498124e-09,2.4580450756337616e-06,9.673087003044222e-07
7.504097119642295e-06,2.6102768480014786e-06,2.4742867864903638e-09,6.0293902647556226e-09,2.293351853019331e-06,9.221362792065012e-07
7.3497140102986265e-06,2.546152982163778e-06,0.0,0.0,0.0,0.0
7.381352794034297e-06,2.5541718166718783e-06,3.163878373567114e-08,8.018838158281465e-09,3.2699702682820495e-07,2.522975844882668e-07
7.4026055437681136e-06,2.562647151122322e-06,2.125274973381711e-08,9.402787919024105e-09,4.786178206031737e-07,3.6993110437882544e-07
7.418784782037785e-06,2.564332306060574e-06,1.6179238269670675e-08,1.6853022868186061e-09,7.272224906859018e-07,4.532047834257429e-07
7.431117258723437e-06,2.5696340269217517e-06,1.2332476685652353e-08,5.679420406906784e-09,8.319960780767566e-07,4.7171020785011153e-07
7.441330078081317e-06,2.5704608670237265e-06,1.0212819357879123e-08,4.914444208873688e-09,8.784277950532208e-07,2.1715666844054668e-07
7.453647787880266e-06,2.5754842161754934e-06,1.2317709798949052e-08,5.0716346388456e-09,1.1359931565460796e-06,5.366111423494999e-07
7.458653739046315e-06,2.5795071046622412e-06,5.005951166050691e-09,4.0238762703350976e-09,1.0652718207822633e-06,4.457856669032136e-07
7.464454074579408e-06,2.582984276401511e-06,5.8003355330918245e-09,3.6104447925480036e-09,1.1439794297292788e-06,4.00135014270633e-07
7.4737960913449625e-06,2.5840362886916766e-06,9.3420167655546e-09,3.1734582607483714e-09,1.3424981771892112e-06,5.502403306177816e-07
7.478399520826342e-06,2.5853789565964757e-06,4.603429481380231e-09,1.3468489248132814e-09,1.2823342416717287e-06,4.8638602911265e-07
7.485745486106183e-06,2.5890085784861225e-06,7.345965279841013e-09,3.9181348628623515e-09,1.3203298833583288e-06,5.587883132647858e-07
7.488046787440192e-06,2.588846613655087e-06,2.3013013340077354e-09,1.0626438353610567e-09,1.387332707604948e-06,5.827770470819431e-07
7.493914531688929e-06,2.589243090719327e-06,5.86774424873755e-09,9.489045872345794e-10,1.5430992509824167e-06,6.859209737578091e-07
7.496166990401407e-06,2.59119578204248e-06,2.252458712477614e-09,2.4857899914053775e-09,1.4357908960994619e-06,6.496548995367972e-07
7.499170924623313e-06,2.5925447173740587e-06,3.0039342219069877e-09,2.126339152471021e-09,1.5426311906349464e-06,6.502429561146397e-07
7.5025762739780035e-06,2.594445357213804e-06,3.4053493546898947e-09,2.0436914273569515e-09,1.624973751767159e-06,8.178053131433468e-07
7.505950218205037e-06,2.5938402151154323e-06,3.3739442270338106e-09,6.833263994821405e-10,1.6417856714873168e-06,7.367670635163497e-07
7.50893312931911e-06,2.596273029171318e-06,2.982911114072078e-09,2.8324367837399304e-09,1.8103638359776967e-06,8.222264496043896e-07
7.5121170828589875e-06,2.5969662863804387e-06,3.183953539878135e-09,1.2036197840908274e-09,1.4060703593288636e-06,5.246748073281186e-07
7.5158712096515856e-06,2.59919473504287e-06,3.7541267925974945e-09,2.482656925793494e-09,1.5422498258754272e-06,7.137536795104698e-07
7.516876464499299e-06,2.5998552992052196e-06,1.0052548477131195e-09,3.0097970356772874e-09,1.6632344771932913e-06,6.436576226271034e-07
7.5181886297121485e-06,2.6016500074364846e-06,1.3121652128497838e-09,2.718905856551753e-09,1.6272672191829964e-06,7.644505122284173e-07
7.522007123925229e-06,2.601435618736888e-06,3.818494213081265e-09,3.430739515190011e-09,1.5890288724936939e-06,6.555987316582563e-07
7.52104603331342e-06,2.6024892860350205e-06,-9.61090611808823e-10,1.2771085675527512e-09,1.6002818309650194e-06,6.280620178400315e-07
7.525259734668935e-06,2.605767198386424e-06,4.213701355514486e-09,3.5599932556839927e-09,1.688582976805289e-06,5.991183855768831e-07
7.527735922187937e-06,2.6031506166805295e-06,2.4761875190021725e-09,3.3458783984595924e-09,1.7644662083694476e-06,6.425514891868807e-07
7.527180102415238e-06,2.6033705095668306e-06,-5.55819772698863e-10,3.893333823528435e-09,1.8184280624105433e-06,6.51591112190746e-07
7.528949230838792e-06,2.6046227742881558e-06,1.7691284235544045e-09,1.2885714500306248e-09,1.804897778104305e-06,6.727841947769204e-07
7.531662796474957e-06,2.6024691867451606e-06,2.713565636165189e-09,3.36089504905506e-09,1.8248524134018328e-06,6.916405118595446e-07
7.532954227964652e-06,2.6042849010664264e-06,1.2914314896937117e-09,1.8689892134064073e-09,1.8643171437132876e-06,6.45818282877307e-07
7.53552069247896e-06,2.605358865253052e-06,2.5664645143091807e-09,1.9065039739027904e-09,1.898342693360608e-06,6.257451594566952e-07
7.5360859089855566e-06,2.6087012535109755e-06,5.652165065950923e-10,3.4265372797092836e-09,1.909304877962099e-06,7.404709213988354e-07
7.537891119544369e-06,2.6108847097332012e-06,1.80521055881394e-09,2.3754331543960056e-09,2.0934685628658566e-06,9.135337926181707e-07
7.539807007340256e-06,2.6071099100075536e-06,1.91588779588592e-09,4.458356771834694e-09,2.056497022932289e-06,7.378949476133869e-07
7.541400141648906e-06,2.608463005357052e-06,1.593134308650043e-09,3.0218278733414167e-09,2.166174593695372e-06,8.021883681357333e-07
7.542069476006542e-06,2.609141731170371e-06,6.693343576360006e-10,1.384912843741104e-09,2.090080552099579e-06,7.615058850375266e-07
7.545501885584655e-06,2.605225234556248e-06,3.43240957811295e-09,4.700069201377701e-09,1.8980862553032686e-06,5.396466075931806e-07
7.546318923259881e-06,2.6077762993447813e-06,8.170376752263535e-10,4.042763554129773e-09,1.8892748021021817e-06,6.05142433596893e-07
7.546516635005845e-06,2.609451917137064e-06,1.977117459646992e-10,2.060087811301932e-09,1.8974498200838469e-06,5.697928852656297e-07
7.539354959535007e-06,2.5990879531131217e-06,-7.161675470839047e-09,1.036410802403521e-08,1.9333380324366536e-06,7.140707017787964e-07
7.507724428774744e-06,2.5886361825283515e-06,-3.1630530760262584e-08,1.0469260706282833e-08,1.4909001245661996e-06,4.3762068573946164e-07
7.484165943231237e-06,2.581561699712084e-06,-2.3558485543507592e-08,7.082246717006263e-09,1.1157451328064302e-06,1.6483349594564661e-07
7.469293409072137e-06,2.5782047643957665e-06,-1.4872534159098647e-08,3.371184170031572e-09,1.22327323036054e-06,3.040176260302621e-07
7.456580263379058e-06,2.5739854788312645e-06,-1.2713145693079525e-08,5.056195107670863e-09,9.664398020113258e-07,1.7923692150783231e-07
7.448005853251689e-06,2.5746869104152476e-06,-8.574410127370112e-09,9.136887745361124e-10,9.496162935869785e-07,3.177009473540253e-07
7.438192952494401e-06,2.567613750300252e-06,-9.812900757286798e-09,7.132379056779052e-09,8.59643255844516e-07,1.5277566865410725e-07
7.430938782790415e-06,2.5649739988495e-06,-7.254169703986303e-09,3.945967455361409e-09,8.248925411302711e-07,1.347684894596175e-07
7.422594365958833e-06,2.564426321039941e-06,-8.344416831581684e-09,4.056922452696078e-09,7.986933126343917e-07,1.0359332680985254e-07
7.419418462825089e-06,2.5644519047314263e-06,-3.1759031337445638e-09,1.5844149914666061e-09,6.075517643703367e-07,8.62357905846712e-08
7.413467695490302e-06,2.559992030447954e-06,-5.950767334786931e-09,5.374578661612557e-09,6.1529625864995e-07,1.4375521441951323e-07
7.408432705260842e-06,2.559243338597753e-06,-5.034990229460131e-09,8.466859586763592e-10,7.068028642468198e-07,8.187057204156411e-08
7.403326979769961e-06,2.558276947274509e-06,-5.105725490880379e-09,1.4344071148243642e-09,6.296371115202014e-07,2.8398329614135656e-08
7.401365935562132e-06,2.5569894446050374e-06,-1.961044207829002e-09,1.7042162731988812e-09,4.4561934310491857e-07,2.0129881126140168e-07
7.397440497174323e-06,2.5537113263263965e-06,-3.925438387809195e-09,3.3988157710621988e-09,3.8037938413070746e-07,2.444572398866799e-07
7.391843728603844e-06,2.5529853312479196e-06,-5.596768570478939e-09,1.0016150217061726e-09,3.6147573718828296e-07,1.3397906302589634e-07
7.388898345170398e-06,2.5510972291833293e-06,-2.945383433445808e-09,1.891399657952993e-09,3.9300133063179096e-07,6.667942962485073e-08
7.389621684221007e-06,2.5474241594150936e-06,7.233390506092772e-10,4.920440347040214e-09,2.9247623629072875e-07,1.1661224096561991e-07
7.3872071714669625e-06,2.5501013069160033e-06,-2.4145127540448472e-09,4.733841324438073e-09,3.994035017885598e-07,1.3348151506636523e-07
7.384410989261321e-06,2.5464397023537537e-06,-2.7961822056425013e-09,3.811963225670431e-09,2.681675737559831e-07,2.78892593753877e-07
7.381322321827721e-06,2.5472996636640483e-06,-3.0886674335989456e-09,1.3006568541309643e-09,1.9721174821065227e-07,4.538831106498035e-07
7.379765242093886e-06,2.544039899606851e-06,-1.5570797338359901e-09,3.7100333573953848e-09,3.217670564263551e-07,2.646954371922646e-07
7.377165291638283e-06,2.545850307210915e-06,-2.5999504556024484e-09,1.8741406557884884e-09,1.7610200573142114e-07,4.6850234813788107e-07
7.3761655488796706e-06,2.5431722297336055e-06,-9.997427586120821e-10,2.7489040412838816e-09,6.404256854550868e-08,2.891115207270382e-07
7.3730314576978065e-06,2.5424867774622504e-06,-3.1340911818643106e-09,1.4128096288582852e-09,9.361642032927512e-08,3.12741065070551e-07
7.372535725208406e-06,2.5456072613098055e-06,-4.957324894013923e-10,3.30351882365859e-09,1.924384296008165e-07,2.4818822027899916e-07
7.370207079778386e-06,2.5430505050505596e-06,-2.3286454300187252e-09,3.5100554332564085e-09,2.2720707504860803e-07,2.1476055917690446e-07
7.368092814651776e-06,2.5393470150315557e-06,-2.1142651266098846e-09,3.707781557029689e-09,2.8173144844867757e-07,1.4371247852937537e-07
7.36881057822426e-06,2.5366707813201187e-06,7.177635724836008e-10,3.6297252654888397e-09,2.8019543022138056e-07,2.536319748494676e-07
7.368612841673894e-06,2.5393960800611083e-06,-1.9773655036628265e-10,2.741690265310591e-09,3.2516439246463064e-07,9.751975930655208e-08
7.364570439511392e-06,2.537958385727563e-06,-4.042402162502166e-09,2.1405302105299007e-09,1.452847067167294e-07,1.183839757542283e-07
7.3609118055284135e-06,2.539269373918994e-06,-3.6586339829778913e-09,2.8037362798509243e-09,2.5329793269229193e-07,2.496279077910324e-07
7.361877460149999e-06,2.5400822345337724e-06,9.65654621585316e-10,8.920221265671397e-10,1.13309475074267e-07,1.9599731520385522e-07
7.359918922564688e-06,2.5381316058674753e-06,-1.9585375853101994e-09,3.2708436324454744e-09,-9.783863431886361e-08,3.0493126595968706e-07
7.3587350470916135e-06,2.5412524552170536e-06,-1.1838754730751076e-09,3.2230919958677433e-09,1.2817701828222344e-09,3.1061386106866465e-07
7.357542392238621e-06,2.5385555669462447e-06,-1.1926548529920187e-09,2.779756824631272e-09,-1.683356700960328e-08,2.058187489392284e-07
7.356217181288891e-06,2.538863795365647e-06,-1.3252109497306773e-09,1.6762478853701169e-09,-4.96913373848423e-08,2.5879196808881357e-07
7.356030634279403e-06,2.539460519028223e-06,-1.865470094896171e-10,2.854971404968194e-09,-1.860542847882679e-07,3.5931228651983395e-07
7.355902912284805e-06,2.5384221464223647e-06,-1.277219945965488e-10,1.6831672214174763e-09,-4.0213951978944875e-08,1.2287639007680414e-07
7.354276960375665e-06,2.5373144975652414e-06,-1.6259519091390158e-09,1.1999533110439264e-09,-1.6798202650090507e-07,2.6783622243112775e-07
7.350154841002553e-06,2.5434638363185415e-06,-4.1221193731126196e-09,6.3012390221107766e-09,-8.798808842940995e-08,2.4233259964006567e-07
7.384950389898609e-06,2.5526259403227263e-06,3.479554889605486e-08,9.20394337320458e-09,1.2732094047131827e-07,2.4355722249042126e-08
7.407133891705819e-06,2.558468806799571e-06,2.2183501807210555e-08,5.930102407873179e-09,5.140365524014548e-07,3.5348724433097895e-07
7.424525598032757e-06,2.56352902867961e-06,1.7391706326937727e-08,5.6878288382061765e-09,7.678222843169368e-07,3.2916374974925486e-07
7.4369914286900455e-06,2.5664354439052745e-06,1.2465830657289045e-08,3.041599664846106e-09,8.222520979270719e-07,2.088885966504365e-07
7.447327111135977e-06,2.5685750775767345e-06,1.0335682445932261e-08,2.3556471093576678e-09,8.09760661243446e-07,1.8933356632431974e-07
7.454830474120117e-06,2.5712998824885716e-06,7.503362984138977e-09,2.8460638416204933e-09,9.720902469628808e-07,3.3538290158072533e-07
7.462450654808587e-06,2.5743526255605366e-06,7.620180688470296e-09,4.162070482491877e-09,1.0952073224650992e-06,4.39114533835932e-07
7.4698968905012756e-06,2.578656020728177e-06,7.446235692689106e-09,4.3154742279066625e-09,1.0904034872955275e-06,3.236912733150122e-07
7.478577707374687e-06,2.581120694666398e-06,8.680816873410709e-09,2.483790279800717e-09,1.1271606462135357e-06,3.727418908288067e-07
7.481931646852348e-06,2.5838756299691916e-06,3.3539394776616426e-09,3.521732989299121e-09,1.0434819098989457e-06,3.1387593101414784e-07
7.485208753320021e-06,2.587537767790093e-06,3.2771064676733575e-09,3.844366474091141e-09,1.3632607360809942e-06,6.819626967152406e-07
7.489933487346262e-06,2.5896312860363393e-06,4.724734026240241e-09,2.783661998028208e-09,1.2201800756445843e-06,4.120659616446754e-07
7.496802042320875e-06,2.5882975107284267e-06,6.868554974613565e-09,1.8493297877744926e-09,1.3203901454778081e-06,5.457750635305976e-07
7.494498413507246e-06,2.5914242439852105e-06,-2.30362881363076e-09,5.167633848887534e-09,1.2006499643140186e-06,4.025445514304276e-07
7.499867716074787e-06,2.5907904474067838e-06,5.369302567542648e-09,2.001177337266989e-09,1.5316155351140951e-06,5.614552978785589e-07
7.5028402465470605e-06,2.594774278884812e-06,2.9725304722718653e-09,4.317732010860745e-09,1.4242700224228115e-06,3.9741087763444977e-07
7.50590343572681e-06,2.594634949955102e-06,3.0631891797496407e-09,5.41610352697139e-10,1.3756276557065719e-06,3.8637615478113375e-07
7.5096321517886464e-06,2.5967815685881745e-06,3.728716061837971e-09,2.3816863684715324e-09,1.4279037029474949e-06,2.962999491004588e-07
7.5134461756974675e-06,2.5978828254426107e-06,3.81402390882105e-09,1.88126275066294e-09,1.4549246478627875e-06,4.1801005794150514e-07
7.513163517146357e-06,2.5991400637972905e-06,-2.8265855111062965e-10,2.3829225942520587e-09,1.4571439689201874e-06,4.396251401147797e-07
7.5156487376013745e-06,2.6000979823643906e-06,2.4852204550173537e-09,1.9097254295206305e-09,1.5524080705786044e-06,6.152333773520485e-07
7.516830027904662e-06,2.600897438025136e-06,1.181290303286976e-09,8.085094637609143e-10,1.5979291935028425e-06,5.538321579622285e-07
7.5195720703711475e-06,2.6001146287992078e-06,2.742042466486557e-09,7.983526960560817e-10,1.4555902245459265e-06,3.810400436147383e-07
7.521315896927703e-06,2.6007909096151743e-06,1.7438265565550028e-09,1.3719866015230946e-09,1.7564942984507754e-06,6.125272738473471e-07
7.523982925373606e-06,2.602614820802634e-06,2.667028445902101e-09,2.0421920619924862e-09,1.7819565772341781e-06,7.824491882879057e-07
7.527065913977408e-06,2.6034686109308574e-06,3.0829886038029214e-09,9.090142646754949e-10,1.6144118638743539e-06,7.344832504812847e-07
7.529755641206231e-06,2.6013924773611608e-06,2.6897272288222402e-09,2.3863359164696158e-09,1.7003334479911568e-06,5.587417703663324e-07
7.5287141374825635e-06,2.605355042281827e-06,-1.0415037236679244e-09,4.689828329405071e-09,1.6786419022818797e-06,4.6007036613142597e-07
7.530636393119383e-06,2.6029689078276235e-06,1.922255636820703e-09,4.287304813142397e-09,1.630264337621594e-06,4.1390065794620136e-07
7.534781898908533e-06,2.6057080815983643e-06,4.145505789148863e-09,2.7434773288337676e-09,1.6960120511572804e-06,4.524792820030385e-07
7.538381914579959e-06,2.6036878122835972e-06,3.600015671426931e-09,2.634281596317831e-09,1.747596846747067e-06,5.708161547502489e-07
7.53728115038636e-06,2.6012409231708924e-06,-1.1007641936006342e-09,2.808397986098456e-09,1.7631173734426786e-06,6.293308801823054e-07
7.538836729453937e-06,2.6045627393666446e-06,1.5555790675782903e-09,3.686262760159418e-09,1.8488938061714278e-06,7.418703053768156e-07
7.5387898133075474e-06,2.606553696432362e-06,-4.691614638939133e-11,2.5358973674608376e-09,1.6832668930309748e-06,6.394768384212808e-07
7.5391405296227965e-06,2.606947003785255e-06,3.5071631524912243e-10,8.433011851092472e-10,1.5681341103098848e-06,5.016676383324869e-07
7.542495404777582e-06,2.603231100028314e-06,3.354875154786243e-09,4.084681817503527e-09,1.8039632922614963e-06,4.838425756931881e-07
7.543611119134849e-06,2.603825868070724e-06,1.1157143572659843e-09,1.2434897111911595e-09,1.8340553652344523e-06,4.0911663835502526e-07
7.545606487121514e-06,2.604870762629462e-06,1.9953679866654487e-09,1.2697483154504846e-09,1.9971069233482874e-06,6.422343711612446e-07
7.245214959711479e-06,2.535099504599822e-06,0.0,0.0,0.0,0.0
7.306335435879936e-06,2.5496406600478737e-06,6.112047616845568e-08,1.581549169510847e-08,5.65581390377104e-07,1.756228033421545e-07
7.343204603757565e-06,2.561516735499228e-06,3.686916787762984e-08,1.2274163643533394e-08,8.460031303113703e-07,2.957318414240212e-07
7.367032400328422e-06,2.5704136733327674e-06,2.3827796570857982e-08,9.851829620388392e-09,1.1831091403718892e-06,3.4921498195570146e-07
7.383357385124052e-06,2.5751458506933996e-06,1.6324984795628378e-08,4.972786665658626e-09,1.3299953761947938e-06,4.5012478643173514e-07
7.399676691089884e-06,2.5767780115875855e-06,1.6319305965832915e-08,1.66267153030843e-09,1.3802638634407128e-06,4.140256456356523e-07
7.411557080007641e-06,2.5822137111758465e-06,1.1880388917757077e-08,5.608395310231474e-09,1.4928414425042297e-06,4.4297195691964263e-07
7.422976612801766e-06,2.5826722150012794e-06,1.1419532794124722e-08,3.924518154898619e-09,1.6472019138527434e-06,5.512042530678002e-07
7.427771874008062e-06,2.5840618943955534e-06,4.795261206296008e-09,2.128139586879343e-09,1.5850704638977977e-06,5.396422192343077e-07
7.43667948578756e-06,2.587816853534288e-06,8.90761177949796e-09,4.0439557024941824e-09,1.6980596305740209e-06,5.198303670427488e-07
7.442948308931646e-06,2.5878896901431243e-06,6.2688231440863034e-09,1.7622286317460223e-10,1.8229531471863874e-06,5.369758710980067e-07
