Time,Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A)
1.75,9.95398e-06,9.84669e-06,9.77516e-06,9.77516e-06,9.799e-06,9.72748e-06,9.72748e-06
1.76,9.88245e-06,9.78708e-06,9.77516e-06,9.56059e-06,9.77516e-06,9.70364e-06,9.65595e-06
1.77,9.93013e-06,9.89437e-06,9.81092e-06,9.72748e-06,9.77516e-06,9.799e-06,9.71556e-06
1.78,1.00136e-05,9.75132e-06,9.7394e-06,9.69172e-06,9.77516e-06,9.78708e-06,9.67979e-06
1.79,9.84669e-06,9.85861e-06,9.84669e-06,9.7394e-06,9.76324e-06,9.77516e-06,9.65595e-06
1.8,9.82285e-06,9.82285e-06,9.799e-06,9.62019e-06,9.72748e-06,9.78708e-06,9.76324e-06
1.81,9.93013e-06,9.87053e-06,9.85861e-06,9.67979e-06,9.77516e-06,9.7394e-06,9.62019e-06
1.82,9.89437e-06,9.82285e-06,9.87053e-06,9.62019e-06,9.799e-06,9.83477e-06,9.7394e-06
1.83,9.94205e-06,9.75132e-06,9.83477e-06,9.69172e-06,9.67979e-06,9.67979e-06,9.75132e-06
1.84,9.95398e-06,9.85861e-06,9.799e-06,9.71556e-06,9.71556e-06,9.71556e-06,9.63211e-06
1.85,9.89437e-06,9.85861e-06,9.83477e-06,9.71556e-06,9.77516e-06,9.71556e-06,9.69172e-06
1.86,9.85861e-06,9.94205e-06,9.83477e-06,9.67979e-06,9.77516e-06,9.65595e-06,9.59635e-06
1.87,9.91821e-06,9.88245e-06,9.7394e-06,9.71556e-06,9.82285e-06,9.70364e-06,9.71556e-06
1.88,9.93013e-06,9.799e-06,9.88245e-06,9.70364e-06,9.81092e-06,9.69172e-06,9.65595e-06
1.89,9.9659e-06,9.87053e-06,9.799e-06,9.66787e-06,9.76324e-06,9.67979e-06,9.64403e-06
1.9,9.9659e-06,9.85861e-06,9.88245e-06,9.71556e-06,9.82285e-06,9.67979e-06,9.76324e-06
