Time,Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A)
1.99,7.9751e-06,7.80821e-06,7.84397e-06,7.73668e-06,7.65324e-06,7.58171e-06,7.52211e-06
2.0,7.95126e-06,7.78437e-06,7.82013e-06,7.72476e-06,7.70092e-06,7.64132e-06,7.60555e-06
2.01,7.82013e-06,7.9155e-06,7.87973e-06,7.73668e-06,7.64132e-06,7.64132e-06,7.59363e-06
2.02,7.9751e-06,7.9155e-06,7.82013e-06,7.70092e-06,7.66516e-06,7.61747e-06,7.62939e-06
2.03,7.99894e-06,7.79629e-06,7.72476e-06,7.64132e-06,7.64132e-06,7.60555e-06,7.65324e-06
2.04,7.9155e-06,7.86781e-06,7.85589e-06,7.72476e-06,7.64132e-06,7.70092e-06,7.689e-06
2.05,7.9155e-06,7.92742e-06,7.78437e-06,7.84397e-06,7.60555e-06,7.60555e-06,7.66516e-06
2.06,7.95126e-06,7.86781e-06,7.77245e-06,7.76052e-06,7.54595e-06,7.62939e-06,7.60555e-06
2.07,7.9751e-06,7.76052e-06,7.84397e-06,7.72476e-06,7.71284e-06,7.70092e-06,7.60555e-06
2.08,7.92742e-06,7.95126e-06,7.92742e-06,7.7486e-06,7.7486e-06,7.71284e-06,7.62939e-06
2.09,7.93934e-06,7.9751e-06,7.77245e-06,7.689e-06,7.76052e-06,7.62939e-06,7.62939e-06
2.1,7.9751e-06,7.87973e-06,7.86781e-06,7.65324e-06,7.73668e-06,7.66516e-06,7.59363e-06
2.11,8.01086e-06,7.84397e-06,7.86781e-06,7.84397e-06,7.59363e-06,7.689e-06,7.64132e-06
2.12,7.95126e-06,7.87973e-06,7.7486e-06,7.79629e-06,7.61747e-06,7.61747e-06,7.70092e-06
2.13,7.93934e-06,7.82013e-06,7.78437e-06,7.76052e-06,7.70092e-06,7.66516e-06,7.53403e-06
2.14,7.93934e-06,7.73668e-06,7.83205e-06,7.72476e-06,7.66516e-06,7.70092e-06,7.55787e-06
2.15,7.99894e-06,7.87973e-06,7.9155e-06,7.76052e-06,7.67708e-06,7.65324e-06,7.55787e-06
2.16,7.90358e-06,7.92742e-06,7.72476e-06,7.66516e-06,7.62939e-06,7.689e-06,7.66516e-06
2.17,7.85589e-06,7.82013e-06,7.76052e-06,7.76052e-06,7.66516e-06,7.66516e-06,7.59363e-06
2.18,7.93934e-06,7.84397e-06,7.83205e-06,7.76052e-06,7.66516e-06,7.71284e-06,7.48634e-06
2.19,7.9155e-06,7.89166e-06,7.76052e-06,7.66516e-06,7.70092e-06,7.60555e-06,7.60555e-06
2.2,7.90358e-06,7.93934e-06,7.78437e-06,7.77245e-06,7.62939e-06,7.56979e-06,7.64132e-06
2.21,7.89166e-06,7.84397e-06,7.84397e-06,7.76052e-06,7.71284e-06,7.53403e-06,7.60555e-06
2.22,7.96318e-06,7.85589e-06,7.84397e-06,7.76052e-06,7.77245e-06,7.66516e-06,7.58171e-06
2.23,7.93934e-06,7.83205e-06,7.70092e-06,7.62939e-06,7.72476e-06,7.4625e-06,7.56979e-06
2.24,7.9155e-06,7.79629e-06,7.86781e-06,7.78437e-06,7.72476e-06,7.56979e-06,7.58171e-06
2.25,7.9751e-06,7.86781e-06,7.90358e-06,7.78437e-06,7.64132e-06,7.72476e-06,7.54595e-06
