Time,Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A)
0.37,7.09295e-06,6.74725e-06,6.96182e-06,6.83069e-06,6.61612e-06,6.40154e-06,6.74725e-06
0.372,7.04527e-06,6.87838e-06,7.1764e-06,6.83069e-06,6.49691e-06,6.61612e-06,6.28233e-06
0.374,7.43866e-06,6.96182e-06,6.87838e-06,6.61612e-06,6.36578e-06,6.6638e-06,6.6638e-06
0.376,6.71148e-06,7.09295e-06,7.14064e-06,6.74725e-06,6.87838e-06,6.53267e-06,6.61612e-06
0.378,7.25985e-06,7.25985e-06,7.09295e-06,6.44922e-06,6.58035e-06,6.36578e-06,6.58035e-06
0.38,7.09295e-06,6.79493e-06,6.74725e-06,6.87838e-06,6.83069e-06,6.49691e-06,6.49691e-06
0.382,7.39098e-06,6.96182e-06,6.74725e-06,7.22408e-06,6.6638e-06,6.53267e-06,6.40154e-06
0.384,7.39098e-06,7.09295e-06,6.83069e-06,6.96182e-06,6.61612e-06,6.74725e-06,6.61612e-06
0.386,6.96182e-06,7.30753e-06,6.83069e-06,6.87838e-06,6.61612e-06,7.04527e-06,6.49691e-06
0.388,7.1764e-06,7.04527e-06,6.83069e-06,6.71148e-06,6.61612e-06,6.71148e-06,6.49691e-06
0.39,7.14064e-06,7.09295e-06,7.14064e-06,6.96182e-06,6.58035e-06,6.58035e-06,6.74725e-06
0.392,7.35521e-06,6.92606e-06,6.79493e-06,6.87838e-06,6.44922e-06,6.71148e-06,6.40154e-06
0.394,7.1764e-06,7.14064e-06,6.87838e-06,6.31809e-06,6.71148e-06,6.71148e-06,6.23465e-06
0.396,7.14064e-06,7.1764e-06,7.00951e-06,6.6638e-06,6.61612e-06,6.61612e-06,6.58035e-06
0.398,7.35521e-06,6.87838e-06,6.87838e-06,6.74725e-06,6.6638e-06,6.58035e-06,6.36578e-06
0.4,7.25985e-06,7.14064e-06,7.00951e-06,6.79493e-06,6.83069e-06,6.61612e-06,6.6638e-06
0.402,7.22408e-06,7.22408e-06,6.79493e-06,6.79493e-06,6.49691e-06,6.71148e-06,6.53267e-06
0.404,7.25985e-06,7.14064e-06,7.09295e-06,6.40154e-06,6.40154e-06,6.49691e-06,6.40154e-06
0.406,7.22408e-06,6.71148e-06,6.83069e-06,6.83069e-06,6.44922e-06,6.61612e-06,6.40154e-06
0.408,7.14064e-06,6.83069e-06,7.00951e-06,6.74725e-06,6.74725e-06,6.79493e-06,6.49691e-06
0.41,7.09295e-06,7.22408e-06,6.87838e-06,6.49691e-06,6.53267e-06,6.36578e-06,6.61612e-06
0.412,7.1764e-06,7.1764e-06,6.71148e-06,6.92606e-06,6.44922e-06,6.36578e-06,6.61612e-06
0.414,6.96182e-06,7.1764e-06,6.92606e-06,6.79493e-06,6.58035e-06,6.53267e-06,6.19888e-06
0.416,7.04527e-06,6.87838e-06,7.09295e-06,6.92606e-06,6.71148e-06,6.53267e-06,6.79493e-06
0.418,7.30753e-06,7.04527e-06,6.87838e-06,6.53267e-06,6.58035e-06,6.53267e-06,6.58035e-06
0.42,7.04527e-06,7.14064e-06,6.83069e-06,7.04527e-06,6.53267e-06,6.49691e-06,6.40154e-06
0.422,7.1764e-06,7.25985e-06,6.87838e-06,6.87838e-06,6.87838e-06,6.44922e-06,6.36578e-06
0.424,7.04527e-06,7.30753e-06,7.00951e-06,7.30753e-06,6.74725e-06,6.61612e-06,6.36578e-06
0.426,7.1764e-06,6.96182e-06,6.92606e-06,6.83069e-06,6.53267e-06,6.19888e-06,6.40154e-06
0.428,7.09295e-06,7.1764e-06,6.92606e-06,6.96182e-06,6.71148e-06,6.58035e-06,6.53267e-06
0.43,7.47442e-06,7.00951e-06,6.71148e-06,6.87838e-06,6.6638e-06,6.71148e-06,6.49691e-06
0.432,7.35521e-06,7.14064e-06,6.92606e-06,6.96182e-06,6.71148e-06,6.58035e-06,6.79493e-06
0.434,7.56979e-06,6.96182e-06,6.79493e-06,6.53267e-06,6.71148e-06,6.40154e-06,6.06775e-06
0.436,7.30753e-06,6.96182e-06,6.92606e-06,6.6638e-06,6.58035e-06,6.49691e-06,6.49691e-06
0.438,7.1764e-06,7.09295e-06,7.14064e-06,6.92606e-06,6.58035e-06,6.74725e-06,6.58035e-06
0.44,7.35521e-06,7.22408e-06,6.87838e-06,6.92606e-06,6.71148e-06,6.49691e-06,6.36578e-06
0.442,7.22408e-06,6.92606e-06,6.87838e-06,6.61612e-06,6.58035e-06,6.79493e-06,6.83069e-06
0.444,7.09295e-06,6.87838e-06,6.71148e-06,6.58035e-06,6.87838e-06,6.58035e-06,6.49691e-06
0.446,7.09295e-06,7.14064e-06,7.04527e-06,6.74725e-06,6.61612e-06,6.44922e-06,6.36578e-06
0.448,7.22408e-06,6.96182e-06,6.96182e-06,6.74725e-06,6.23465e-06,6.40154e-06,6.58035e-06
